id_transaccion,id_tarjeta,id_comercio,fecha_transaccion,monto,puntos,canal,provincia
TRX0047419,TAR005435,COM01154,2025-08-27 21:49:09,68571.86,75,POS,Puntarenas
TRX0030624,TAR001256,COM01240,2026-05-24 19:49:14,826960.69,814,WEB,Heredia
TRX0046248,TAR009976,COM01158,2025-10-22 23:32:34,73780.62,85,APP,Heredia
TRX0018960,TAR006828,COM01078,2025-04-28 13:32:19,260087.81,221,POS,Guanacaste
TRX0025155,TAR007944,COM00844,2025-01-15 03:20:38,554377.91,491,APP,Heredia
TRX0004551,TAR000360,COM00832,2025-06-06 22:46:51,2597939.29,2295,WEB,Cartgago
TRX0024925,TAR005523,COM00818,2025-07-25 17:57:04,23946.31,20,POS,San José
TRX0018849,TAR008317,COM01280,2025-01-31 01:20:07,25568.32,24,POS,San José
TRX0037844,TAR000135,COM01301,2026-06-16 11:20:20,60411.72,64,APP,Puntarenas
TRX0019514,TAR009561,COM01049,2025-07-16 10:55:31,107541.49,102,POS,guanacaste
TRX0003831,TAR000727,COM01477,2026-05-01 20:54:50,12420.13,12,POS,Alajuela
TRX0044418,TAR003925,COM01304,2024-09-21 17:49:16,30275.22,32,POS,Guanacaste
TRX0001191,TAR009653,COM00201,2025-11-06 18:58:01,61796.87,71,APP,Cartago
TRX0009704,TAR003627,COM01015,2025-12-04 20:38:23,163967.44,172,POS,San José
TRX0039612,TAR004022,COM01202,2024-07-19 11:14:27,25016.73,23,APP,Alajuela
TRX0034729,TAR007602,COM01130,2026-04-21 05:33:22,119975.03,122,WEB,Limón
TRX0043395,TAR007375,COM00748,2026-05-25 04:20:17,149096.78,173,POS,Heredia
TRX0018207,TAR005359,COM00281,2024-07-19 01:02:52,62398.40,67,POS,Puntarenas
TRX0013492,TAR009479,COM01388,2024-10-16 14:48:24,86552.74,96,POS,Cartago
TRX0019981,TAR004540,COM01286,2025-02-06 06:13:26,43310.94,44,WEB,Alajuela
TRX0014642,TAR007734,COM00466,2026-06-15 06:01:01,172656.41,163,WEB,Limón
TRX0046930,TAR008809,COM00515,2024-12-16 21:27:31,682571.58,818,APP,Puntarenas
TRX0045072,TAR005611,COM00708,2024-09-04 16:09:08,5367.00,5,APP, San José
TRX0017626,TAR007178,COM00707,2026-02-12 21:56:54,17745.15,16,POS,San José
TRX0017423,TAR008797,COM00315,2024-12-26 03:44:01,18212.41,20,POS,Cartago
TRX0040825,TAR002481,COM00148,2024-10-05 07:31:59,113611.11,110,POS,Cartgago
TRX0010994,TAR006760,COM00766,2026-04-04 21:53:04,90478.54,102,WEB,Alajuela
TRX0046497,TAR003091,COM00529,2025-03-02 02:48:17,72096.87,74,WEB,Guanacaste
TRX0040879,TAR006975,COM00921,2025-06-27 18:48:16,15744.17,18,WEB,Limón
TRX0043965,TAR002393,COM00804,2025-10-04 13:06:34,18932.72,16,POS,Limón
TRX0021454,TAR008060,COM01325,2025-04-12 23:50:02,147936.14,163,POS,San José
TRX0032307,TAR000923,COM00411,2026-01-26 12:13:22,38794.61,42,POS,Alajuela
TRX0020311,TAR002613,COM00010,2024-08-28 22:52:26,18026.20,18,POS,San José
TRX0046012,TAR003902,COM00152,2026-02-25 08:52:51,239387.43,277,APP,Guanacaste
TRX0015549,TAR007510,COM01126,2026-02-15 18:23:16,109476.77,98,POS,Cartago
TRX0010762,TAR009885,COM01215,2026-04-06 00:38:53,71754.97,67,WEB,Alajuela
TRX0027020,TAR008634,COM01096,2025-01-28 17:56:03,36251.67,31,APP, Alajuela
TRX0011794,TAR007495,COM01422,2024-11-06 23:32:08,637295.51,668,POS,Puntarenas
TRX0045024,TAR002447,COM01353,2026-01-04 13:45:35,28203.28,33,POS,Hereda
TRX0015680,TAR002659,COM00804,2025-02-16 07:40:56,10188.67,9,WEB,Limón
TRX0037803,TAR006082,COM01468,2025-09-05 15:04:24,594991.86,530,APP,Alajuela
TRX0045212,TAR002607,COM00729,2024-10-15 05:37:14,244621.64,280,WEB,Guanacaste
TRX0015389,TAR008202,COM00224,2024-11-30 00:23:43,61172.20,61,ATM,Limón
TRX0036297,TAR004856,COM00808,2024-07-14 14:55:27,56238.94,59,APP,Heredia
TRX0034452,TAR002479,COM00232,2025-09-10 13:07:53,53083.08,56,WEB,Limón
TRX0007319,TAR001507,COM01300,2025-07-31 12:28:40,144994.67,148,APP,Cartago
TRX0028330,TAR002050,COM00375,2024-11-25 08:40:12,30352.25,25,POS,Alajuela
TRX0047836,TAR003010,COM01350,2026-04-29 15:41:48,366656.88,379,ATM,Hereda
TRX0017412,TAR000259,COM00966,2025-10-29 15:47:36,46619.33,46,POS,Guanacaste
TRX0031545,TAR000952,COM01101,2025-11-18 16:56:26,118641.32,107,POS,Cartago
TRX0043818,TAR002083,COM00983,2024-07-11 10:49:26,124599.17,129,WEB,Alajuela
TRX0014519,TAR006613,COM00472,2024-11-27 05:51:27,135286.81,157,POS,SAN JOSE
TRX0001691,TAR006671,COM00260,2026-04-05 16:40:23,110234.21,109,POS,San José
TRX0017419,TAR005779,COM01081,2025-10-19 19:41:26,147703.20,137,POS,Guanacaste
TRX0029973,TAR001377,COM01217,2025-07-20 03:58:41,33995.75,30,APP,Heredia
TRX0009957,TAR009209,COM01384,2026-04-21 04:03:15,34953.21,41,POS,guanacaste
TRX0004851,TAR004577,COM00147,2024-08-18 20:21:39,142786.42,152,POS,Alajuela
TRX0037451,TAR007576,COM00143,2025-04-19 03:43:39,15260.99,13,POS,Hereda
TRX0006471,TAR003082,COM00150,2025-11-02 15:34:21,49714.11,54,POS,Heredia
TRX0020506,TAR007313,COM01293,2026-02-14 17:22:17,33844.34,28,POS,Heredia
TRX0016177,TAR003478,COM01495,2024-11-13 02:24:36,1372955.21,1210,POS,Alajuela
TRX0016515,TAR009081,COM00189,2025-12-24 17:59:51,502910.97,572,WEB,San José
TRX0047775,TAR008894,COM01115,2024-06-28 16:09:27,251273.32,225,POS,San José
TRX0011547,TAR005470,COM00627,2025-05-16 06:36:25,95893.92,111,WEB,Guanacaste
TRX0022966,TAR007488,COM00927,2026-02-07 20:39:35,4056.68,4,ATM,Limón
TRX0031450,TAR003641,COM00557,2025-09-02 08:46:22,709118.93,732,POS,Heredia
TRX0048218,TAR000578,COM00755,2026-03-12 03:52:26,1022.57,1,WEB,Cartgago
TRX0049373,TAR006518,COM00220,2024-08-28 01:09:54,717463.18,806,POS,Cartago
TRX0035818,TAR005218,COM00635,2026-04-21 18:07:13,80418.12,73,WEB,Cartago
TRX0016947,TAR000019,COM00381,2025-08-27 10:44:35,172233.37,183,POS,Guanacaste
TRX0025191,TAR008746,COM00188,2026-06-12 18:27:43,114526.24,112,POS,Cartgago
TRX0030398,TAR007388,COM00657,2024-11-09 07:12:41,148662.52,172,POS,Limón
TRX0007748,TAR002188,COM00674,2025-04-17 02:36:32,88666.49,85,WEB,Hereda
TRX0020992,TAR000614,COM00424,2024-12-16 00:09:43,108572.54,120,POS, san josé
TRX0002032,TAR006670,COM00921,2025-05-28 12:01:21,44401.45,53,APP,Limón
TRX0045935,TAR009614,COM00119,2025-06-28 09:08:34,281116.09,324,POS, Guanacaste
TRX0014287,TAR007906,COM00520,2026-06-22 01:36:50,315333.97,261,WEB,Hereda
TRX0019619,TAR008929,COM00282,2026-01-03 08:10:30,380753.44,426,APP,Limón
TRX0006925,TAR001084,COM00364,2024-11-23 04:51:58,91227.39,75,APP,Puntarenas
TRX0023890,TAR006032,COM00906,2025-06-01 20:57:01,354699.53,313,APP,Cartgago
TRX0003608,TAR000146,COM00487,2025-08-25 01:43:52,92533.27,103,WEB,Alajuela
TRX0038466,TAR004158,COM00203,2025-11-08 18:58:33,389013.71,363,ATM,Cartgago
TRX0031505,TAR005931,COM00963,2025-03-10 13:40:58,644694.08,718,POS,Guanacaste
TRX0012794,TAR003475,COM00689,2025-10-26 11:48:30,409890.12,419,APP,Puntarenas
TRX0046817,TAR007089,COM00751,2024-09-23 15:53:05,117144.29,104,WEB,San José
TRX0037920,TAR000453,COM00677,2026-05-10 21:25:51,74110.22,81,WEB,Heredia
TRX0009648,TAR004495,COM01161,2026-03-09 11:56:04,342160.54,298,POS,Cartago
TRX0002813,TAR004234,COM00622,2025-01-08 19:04:47,337784.94,317,WEB,Heredia
TRX0037091,TAR005449,COM00787,2026-05-31 19:44:43,47419.99,52,ATM,Guanacaste
TRX0022867,TAR001077,COM00669,2025-06-14 16:26:39,174999.06,187,APP,San José
TRX0008311,TAR002520,COM00417,2026-02-05 09:34:24,125681.99,121,ATM,Limón
TRX0021815,TAR004268,COM01108,2026-03-27 18:39:41,341065.16,274,APP,Alajuela
TRX0031456,TAR006069,COM00322,2026-01-19 11:54:36,42449.52,46,POS,Puntarenas
TRX0011665,TAR007596,COM00647,2024-12-28 06:05:02,67705.70,63,WEB,Heredia
TRX0044788,TAR004831,COM00236,2025-09-12 23:19:04,11827.48,13,ATM,Cartago
TRX0008406,TAR008772,COM00491,2025-10-29 02:10:35,187052.80,157,WEB,San José
TRX0046097,TAR003711,COM01004,2026-05-19 01:27:26,2577197.86,2610,POS,Alajuela
TRX0004722,TAR006556,COM01208,2025-07-26 04:57:28,284777.06,247,POS,Alajuela
TRX0000066,TAR007748,COM01340,2025-12-04 11:59:40,69267.39,64,WEB,San José
TRX0029807,TAR003260,COM00967,2026-06-06 02:43:43,378526.54,372,WEB,Guanacaste
TRX0018688,TAR000763,COM00268,2026-02-17 03:14:24,41692.38,44,POS,Limón
TRX0044044,TAR000409,COM00147,2025-11-16 12:48:23,119016.86,102,WEB,Alajuela
TRX0002521,TAR000161,COM00930,2024-10-22 19:18:10,195497.64,165,WEB,Alajuela
TRX0047001,TAR003270,COM00924,2024-07-03 05:10:43,148954.14,173,APP,Alajuela
TRX0042513,TAR009301,COM00333,2025-12-30 06:42:08,319034.46,348,ATM,Cartago
TRX0021270,TAR003013,COM00238,2026-01-23 23:43:53,128461.79,107,APP,Heredia
TRX0036172,TAR004054,COM00674,2025-05-02 15:23:55,729711.17,671,APP,Heredia
TRX0016120,TAR003128,COM00704,2025-08-13 03:16:42,109552.52,113,APP,Limón
TRX0037391,TAR006251,COM01419,2025-04-24 12:07:24,91284.26,86,ATM,Guanacaste
TRX0042999,TAR002705,COM01107,2025-11-12 08:17:21,92449.92,103,APP,San José
TRX0018151,TAR000012,COM00558,2025-08-08 00:44:28,1536155.77,1299,POS,Heredia
TRX0021618,TAR001585,COM00185,2024-08-06 17:06:24,28936.45,28,POS,Puntarenas
TRX0042111,TAR006302,COM00407,2026-02-10 03:54:05,69130.27,74,POS,Heredia
TRX0020991,TAR003437,COM00354,2026-06-11 13:12:32,666289.55,598,WEB,Guanacaste
TRX0029776,TAR004441,COM00178,2025-12-28 06:34:07,42667.78,35,POS,Guanacaste
TRX0015554,TAR009642,COM00916,2025-09-09 19:14:24,99325.49,88,WEB,Limón
TRX0031495,TAR000837,COM00606,2025-06-15 13:35:26,100785.02,103,POS,Cartgago
TRX0035751,TAR007031,COM01482,2026-01-23 16:52:54,267106.18,292,POS,San José
TRX0028275,TAR009454,COM00330,2025-10-21 10:36:47,188753.41,158,WEB,San José
TRX0044123,TAR006578,COM00973,2025-04-16 02:46:14,102973.10,96,POS,San José
TRX0025127,TAR007908,COM01467,2025-07-05 18:15:39,143780.19,125,POS,hereda
TRX0024757,TAR000653,COM00193,2024-08-30 20:04:46,104820.80,100,POS,San José
TRX0019852,TAR001252,COM01029,2026-05-03 14:53:54,110468.10,126,POS,Puntarenas
TRX0040860,TAR004711,COM00937,2026-02-03 11:20:23,386866.51,426,APP,Cartgago
TRX0002611,TAR001735,COM00208,2026-02-07 20:15:21,124598.99,106,POS,Puntarenas
TRX0002759,TAR000169,COM00430,2024-07-09 02:14:07,80196.64,66,WEB,Puntarenas
TRX0000875,TAR007178,COM00964,2026-04-10 06:05:21,168977.25,175,POS,Cartago
TRX0029233,TAR006620,COM00011,2024-07-25 15:06:11,56292.52,49,APP,Cartago
TRX0022199,TAR005996,COM01305,2025-07-20 13:23:01,36505.18,39,POS,Alajuela
TRX0046112,TAR008525,COM00996,2025-03-21 18:20:17,47784.93,57,POS,San José
TRX0042723,TAR005021,COM00864,2024-12-18 02:36:38,128187.92,144,APP,San José
TRX0005198,TAR004568,COM01283,2026-04-06 13:07:23,319923.67,259,APP,Puntarenas
TRX0008489,TAR009542,COM01067,2025-04-30 16:18:34,59542.53,63,ATM,Limón
TRX0036905,TAR009621,COM00167,2026-01-01 04:31:36,253977.94,265,APP,limón
TRX0038974,TAR001286,COM00957,2025-07-14 23:30:53,143251.39,168,POS,San José
TRX0011845,TAR007086,COM01079,2024-08-27 07:52:50,80836.21,89,POS,San José
TRX0026892,TAR004616,COM01461,2025-08-31 18:33:59,165818.44,196,APP, Puntarenas
TRX0023714,TAR001264,COM00299,2025-09-08 23:12:43,207197.15,242,POS,Cartago
TRX0016950,TAR003094,COM01436,2026-05-25 11:49:35,50599.75,50,POS,Heredia
TRX0012667,TAR003904,COM00526,2025-04-16 04:54:59,84439.22,82,POS,Puntarenas
TRX0017479,TAR005417,COM00592,2026-06-04 14:20:18,15025.32,16,POS, Cartago
TRX0011295,TAR009978,COM00114,2025-09-14 23:35:37,105807.09,115,POS,Heredia
TRX0025069,TAR008279,COM01337,2025-05-28 05:11:17,443098.43,490,POS,Guanacaste
TRX0037678,TAR003428,COM00933,2024-08-09 17:45:55,349070.96,322,WEB,Cartago
TRX0011127,TAR003498,COM01277,2026-03-20 05:13:18,117370.16,140,POS,Alajuela
TRX0011701,TAR003009,COM00796,2025-08-06 23:56:17,147045.85,160,ATM,Guanacaste
TRX0048078,TAR003098,COM01385,2024-10-25 06:44:52,23561.19,22,WEB,Guanacaste
TRX0043356,TAR008598,COM01340,2024-07-21 21:56:12,92913.77,106,POS,San José
TRX0039814,TAR004337,COM01346,2025-07-19 11:32:11,36078.55,36,WEB,Puntarenas
TRX0019444,TAR009437,COM00039,2025-12-18 11:36:10,90527.78,89,WEB,San José
TRX0007907,TAR008919,COM00750,2025-12-28 04:10:51,137887.09,156,POS,Limón
TRX0002706,TAR009174,COM00308,2026-03-20 06:52:41,90302.73,92,POS,Alajuela
TRX0032506,TAR006862,COM00095,2025-05-26 15:10:23,338819.59,343,POS,Puntarenas
TRX0035121,TAR008954,COM00426,2025-08-10 15:17:26,640176.83,529,POS,Cartago
TRX0001388,TAR003527,COM01259,2026-01-09 01:10:11,138178.28,125,WEB,Hereda
TRX0039493,TAR001315,COM01321,2025-01-19 19:03:33,140892.64,160,POS,Heredia
TRX0033815,TAR006355,COM01112,2025-03-01 06:51:15,133176.13,149,APP,Guanacaste
TRX0022273,TAR003715,COM00549,2026-03-18 22:20:46,235379.62,238,POS,Guanacaste
TRX0019608,TAR000854,COM00270,2025-03-26 12:44:10,256600.65,240,APP,Guanacaste
TRX0043393,TAR000077,COM00640,2026-02-11 23:37:26,8570.75,7,POS,Alajuela
TRX0032389,TAR007183,COM00842,2025-04-24 12:53:41,129125.98,127,APP,puntarenas
TRX0001792,TAR001967,COM01108,2025-05-01 06:13:24,100197.05,96,APP,Alajuela
TRX0013593,TAR000372,COM01305,2025-03-19 00:05:57,237642.63,212,POS,ALAJUELA
TRX0006520,TAR007438,COM01009,2026-01-16 04:42:57,31100.39,33,POS,San José
TRX0044159,TAR004094,COM01477,2024-11-28 15:43:13,129441.20,149,APP,Alajuela
TRX0048912,TAR000855,COM01450,2026-05-04 05:58:25,621288.08,558,POS,San José
TRX0007641,TAR000228,COM01449,2024-12-30 23:27:21,2712.71,3,POS,San José
TRX0048112,TAR006865,COM00147,2025-06-03 17:47:32,823525.90,868,WEB,Alajuela
TRX0012256,TAR009363,COM00170,2026-04-22 18:38:35,375473.84,326,POS,Alajuela
TRX0038182,TAR005060,COM00729,2024-12-16 10:13:41,40980.23,46,POS,Guanacaste
TRX0018925,TAR009986,COM01223,2025-02-16 22:58:44,133786.30,153,APP,Heredia
TRX0001052,TAR007067,COM00632,2026-06-15 19:05:36,321924.38,260,POS,San José
TRX0020036,TAR008359,COM00742,2024-08-08 01:44:07,333604.36,356,POS,San José
TRX0037111,TAR005968,COM00258,2025-08-21 17:44:54,142929.87,146,APP,LIMON
TRX0043338,TAR007732,COM00750,2024-12-27 04:04:00,96567.98,88,APP, Limón
TRX0002829,TAR001977,COM01142,2025-03-07 18:39:46,859881.49,705,POS,Heredia
TRX0045557,TAR000268,COM00291,2025-06-18 08:36:48,46203.19,45,APP,Alajuela
TRX0039453,TAR007043,COM01227,2024-11-26 02:43:02,30130.23,27,WEB,Alajuela
TRX0025489,TAR006900,COM01360,2025-11-02 19:49:57,115246.47,126,ATM,Limón
TRX0034649,TAR009981,COM01056,2025-09-25 07:40:50,9930.21,9,APP,Heredia
TRX0012533,TAR005030,COM00923,2025-09-27 10:36:12,78219.51,78,APP,Puntarenas
TRX0046157,TAR004243,COM00621,2025-05-06 07:14:48,398515.75,430,POS,Alajuela
TRX0037635,TAR005821,COM01049,2025-04-11 21:31:24,579770.75,551,POS,Guanacaste
TRX0028679,TAR000035,COM00493,2024-07-20 08:35:54,216748.48,198,APP,Guanacaste
TRX0041939,TAR006018,COM00043,2025-01-09 14:05:27,53405.77,59,WEB,Puntarenas
TRX0038439,TAR000615,COM00813,2026-04-25 05:12:54,130668.69,124,APP,Alajuela
TRX0036654,TAR002728,COM01481,2026-02-06 01:15:19,178229.60,147,APP,Guanacaste
TRX0036028,TAR009621,COM01441,2026-06-18 23:58:39,260577.78,310,WEB,Alajuela
TRX0025829,TAR005896,COM00674,2025-12-28 02:32:02,53529.34,58,POS,Heredia
TRX0021667,TAR005028,COM01371,2025-01-02 08:51:16,200001.51,164,APP,cartago
TRX0038935,TAR007809,COM01139,2026-06-08 11:34:46,1722487.51,1831,WEB,Limón
TRX0015501,TAR003523,COM01024,2024-11-11 15:09:02,143319.17,116,POS,Limón
TRX0049908,TAR007292,COM01500,2024-09-28 15:55:02,338737.67,364,POS,Cartago
TRX0018175,TAR007622,COM01464,2026-04-10 16:42:15,351736.73,357,WEB,Limón
TRX0025375,TAR005542,COM01317,2025-10-19 00:20:28,19085.37,21,POS,Alajuela
TRX0020169,TAR003547,COM00790,2024-06-25 11:53:51,397222.20,451,WEB,San José
TRX0015598,TAR009398,COM00498,2026-05-05 21:54:29,228077.22,236,POS,Alajuela
TRX0017472,TAR002152,COM01009,2024-09-10 08:27:42,137838.17,155,ATM,San José
TRX0021412,TAR003781,COM00103,2026-01-16 15:26:32,133882.69,146,POS,Cartgago
TRX0008343,TAR001014,COM00083,2024-11-11 12:11:01,155314.65,147,POS,Guanacaste
TRX0014333,TAR001401,COM01012,2025-04-20 22:34:34,1598945.21,1419,POS,Cartgago
TRX0002379,TAR006575,COM01495,2025-01-03 15:31:14,143386.61,146,POS,Alajuela
TRX0020632,TAR005490,COM01297,2026-06-08 09:56:57,154614.28,176,WEB,Limón
TRX0014240,TAR001913,COM00063,2025-09-10 05:10:54,104005.25,114,POS,Puntarenas
TRX0014468,TAR003651,COM00618,2026-05-27 20:23:33,82716.23,68,APP,san josé
TRX0027857,TAR001133,COM01074,2024-10-06 00:09:28,51706.88,54,POS,Cartgago
TRX0047119,TAR009510,COM00958,2025-09-25 16:46:37,139516.29,145,POS,Limón
TRX0038942,TAR001900,COM01028,2026-03-04 06:26:02,885156.21,1032,POS,San José
TRX0002737,TAR001555,COM01348,2026-06-06 14:03:50,157028.59,127,WEB,San José
TRX0046753,TAR006338,COM01301,2025-09-05 18:42:29,143326.93,115,POS,Puntarenas
TRX0024885,TAR005726,COM00403,2026-02-16 17:51:36,129641.23,141,POS,Heredia
TRX0040362,TAR000648,COM00764,2026-01-01 00:23:08,216762.84,179,APP,Limón
TRX0029385,TAR006177,COM00670,2024-06-26 13:22:47,238788.61,191,POS,Alajuela
TRX0044773,TAR007786,COM00095,2024-08-07 04:55:28,39840.31,36,APP,Puntarenas
TRX0015073,TAR003845,COM00561,2025-07-19 12:28:29,84268.21,97,APP,san josé
TRX0040312,TAR003888,COM01470,2025-07-03 12:43:51,227185.36,221,POS,San José
TRX0047507,TAR006645,COM00684,2026-06-15 11:39:42,59985.59,52,POS,Puntarenas
TRX0028316,TAR009199,COM01427,2026-04-01 09:33:37,133867.28,142,POS,Guanacaste
TRX0039248,TAR000193,COM01247,2025-06-05 16:30:32,6235.65,7,WEB,Alajuela
TRX0035474,TAR006239,COM01314,2025-06-10 04:11:44,47309.45,50,POS,LIMON
TRX0046969,TAR003885,COM01466,2025-02-13 19:38:08,239000.75,229,WEB,Heredia
TRX0014003,TAR001129,COM00994,2024-10-11 08:48:57,239344.86,196,APP,San José
TRX0004683,TAR007588,COM01134,2026-04-11 21:02:53,24459.34,25,POS,Hereda
TRX0021646,TAR009809,COM00932,2024-10-13 15:17:22,15852.56,15,POS,Hereda
TRX0022887,TAR009715,COM01022,2025-08-16 03:07:23,107712.19,89,POS, San José
TRX0044874,TAR008959,COM00340,2026-05-26 04:47:17,123982.71,147,POS,Alajuela
TRX0018002,TAR004348,COM01287,2026-03-20 08:11:24,83744.38,73,ATM,Heredia
TRX0027794,TAR008793,COM01393,2025-12-23 17:56:49,240666.54,288,POS, Guanacaste
TRX0005836,TAR009869,COM00852,2026-02-21 07:56:12,49262.10,50,WEB,Guanacaste
TRX0022238,TAR008176,COM01174,2026-05-17 10:41:42,866592.10,945,POS,Cartgago
TRX0039052,TAR000941,COM01030,2026-04-14 03:35:27,31858.62,36,POS,Guanacaste
TRX0007985,TAR003504,COM01004,2024-11-29 18:16:46,25088.49,21,APP,Alajuela
TRX0046638,TAR009399,COM00575,2025-10-28 05:06:06,1725373.91,1650,WEB,Guanacaste
TRX0001520,TAR006031,COM00792,2024-06-28 03:58:28,560323.00,525,WEB,SAN JOSE
TRX0031944,TAR002214,COM01045,2024-11-11 07:48:40,101252.95,98,POS,Heredia
TRX0007117,TAR007280,COM01028,2025-01-29 20:09:34,2900735.01,3407,POS,San José
TRX0017076,TAR006629,COM00450,2024-07-04 13:04:01,569889.34,665,ATM,Cartago
TRX0003902,TAR004518,COM01114,2025-12-21 03:26:24,34877.53,36,APP,Limón
TRX0041267,TAR004588,COM00597,2024-07-14 12:11:07,616076.22,738,WEB,Limón
TRX0000255,TAR002836,COM00109,2026-05-16 06:37:35,42032.62,41,ATM,Limón
TRX0012998,TAR000841,COM00180,2025-01-13 11:57:42,873235.77,961,APP,Limón
TRX0013214,TAR002836,COM00662,2025-11-17 11:33:43,11634.71,12,ATM,Cartago
TRX0049053,TAR003348,COM01043,2025-04-11 09:53:15,50299.74,52,APP,Limón
TRX0021493,TAR009010,COM01366,2025-10-28 06:24:16,211664.97,209,WEB,Puntarenas
TRX0003588,TAR006664,COM00675,2026-03-25 14:05:56,856099.43,967,ATM,San José
TRX0010351,TAR006703,COM00411,2024-10-26 17:44:12,16376.76,16,WEB,Alajuela
TRX0048090,TAR004284,COM00332,2024-08-16 14:54:19,347870.95,386,POS,Limón
TRX0025331,TAR009493,COM00621,2025-01-29 08:50:03,264169.57,283,WEB,Alajuela
TRX0024202,TAR002747,COM01446,2026-02-07 10:29:08,178129.24,187,WEB,Alajuela
TRX0005548,TAR004146,COM00045,2024-12-03 11:49:32,91517.99,81,POS,Cartago
TRX0048327,TAR008780,COM01475,2026-06-06 08:23:05,98362.88,115,POS,Guanacaste
TRX0000319,TAR001915,COM00780,2025-03-16 13:56:29,33825.90,40,POS,Guanacaste
TRX0000451,TAR007221,COM01459,2025-07-31 00:15:50,118061.11,113,POS,Limón
TRX0043608,TAR002807,COM01408,2026-04-07 19:32:56,111083.53,108,POS,Alajuela
TRX0037175,TAR009439,COM00778,2024-12-14 12:03:50,132404.21,135,POS,HEREDIA
TRX0009007,TAR006031,COM00441,2024-09-19 15:35:39,613007.38,640,WEB,Heredia
TRX0047398,TAR006598,COM00546,2025-12-08 09:52:14,24834.80,26,APP,Puntarenas
TRX0017443,TAR009190,COM01149,2026-05-31 11:05:46,147814.87,136,POS,Puntarenas
TRX0014417,TAR003929,COM00941,2026-04-25 08:34:52,20923.47,22,POS,Guanacaste
TRX0008625,TAR007892,COM00491,2026-06-03 15:28:03,226459.73,187,POS,San José
TRX0021278,TAR009694,COM01348,2025-10-24 19:00:29,109537.18,115,WEB,San José
TRX0040499,TAR000771,COM01225,2025-05-01 03:52:07,25117.33,22,POS,Alajuela
TRX0033985,TAR001513,COM01226,2025-06-13 20:52:25,51469.04,52,POS,Limón
TRX0032019,TAR000649,COM00062,2026-03-30 18:46:46,101489.86,94,APP,Puntarenas
TRX0040498,TAR007057,COM01203,2026-06-12 19:54:46,196445.62,206,ATM,San José
TRX0048735,TAR009069,COM00829,2024-08-14 17:39:02,330248.20,330,POS,Limón
TRX0003455,TAR007501,COM01410,2026-03-09 22:21:02,14691.75,15,POS,Puntarenas
TRX0014820,TAR003888,COM00997,2025-06-09 02:42:03,113960.17,98,POS,Hereda
TRX0048750,TAR004225,COM01273,2026-05-15 05:21:39,251182.96,224,POS,San José
TRX0007775,TAR001500,COM00945,2025-11-02 10:45:39,384706.45,361,POS,Alajuela
TRX0017978,TAR005259,COM00363,2024-09-08 09:51:42,744891.34,687,WEB,Alajuela
TRX0013370,TAR006094,COM01152,2026-06-13 11:49:01,130131.46,139,POS,Guanacaste
TRX0038239,TAR000578,COM00839,2025-12-14 21:43:12,70623.49,84,WEB,Cartago
TRX0026389,TAR004918,COM00092,2025-06-21 09:36:43,179055.98,152,APP,Heredia
TRX0033003,TAR003381,COM00437,2025-06-14 07:34:31,314133.89,303,POS,Guanacaste
TRX0025402,TAR004571,COM00015,2025-06-20 08:09:05,84262.09,101,WEB,San José
TRX0033817,TAR003574,COM01054,2025-08-20 06:42:21,470580.59,543,POS,Alajuela
TRX0044127,TAR009607,COM01343,2025-03-10 03:44:40,109477.79,90,POS,Guanacaste
TRX0028472,TAR000810,COM00455,2025-03-12 22:15:06,176071.48,157,WEB,Guanacaste
TRX0010786,TAR008729,COM00694,2025-01-26 09:28:11,69592.93,73,POS,San José
TRX0001158,TAR005658,COM00273,2026-01-05 18:53:20,189275.52,200,APP,Limón
TRX0047712,TAR006348,COM00535,2025-10-11 05:36:32,78760.39,89,POS,Puntarenas
TRX0048482,TAR006913,COM01345,2026-04-24 01:36:17,186541.92,221,ATM,Guanacaste
TRX0026532,TAR002843,COM00066,2024-11-04 21:15:55,145929.27,174,WEB,Guanacaste
TRX0013337,TAR001281,COM00578,2025-04-26 07:35:44,2178367.27,1924,POS,Limón
TRX0029411,TAR003594,COM00564,2025-01-26 16:44:15,22500.11,23,APP,Puntarenas
TRX0012856,TAR000931,COM01412,2025-05-21 02:51:48,433361.45,389,POS,Heredia
TRX0033339,TAR001644,COM01276,2025-12-05 19:30:59,5047.87,4,POS,Alajuela
TRX0038779,TAR000387,COM00511,2026-02-11 05:09:45,85948.57,85,POS,Alajuela
TRX0045146,TAR002335,COM01030,2025-03-24 00:30:20,294218.98,325,WEB,Guanacaste
TRX0033915,TAR002792,COM01160,2026-05-15 13:27:21,8717.75,8,POS,San José
TRX0017711,TAR000583,COM00732,2025-03-15 05:23:11,750679.89,788,ATM,Puntarenas
TRX0033402,TAR003152,COM00100,2026-03-22 06:13:50,83580.80,69,POS,Guanacaste
TRX0020955,TAR007151,COM00665,2026-01-08 04:12:57,23841.04,28,POS,Puntarenas
TRX0040793,TAR000003,COM01205,2025-11-16 09:45:25,95200.11,87,POS,Guanacaste
TRX0028886,TAR001931,COM00282,2026-05-14 16:35:14,107203.19,98,POS,Limón
TRX0011241,TAR007888,COM01004,2026-01-07 13:23:28,80626.22,75,WEB,Alajuela
TRX0033459,TAR002382,COM00798,2026-05-14 19:53:05,332899.72,307,POS,Puntarenas
TRX0004416,TAR000402,COM01003,2025-01-25 12:03:50,20666.98,23,WEB,Hereda
