id_tarjeta,id_cliente,tipo_tarjeta,emisor,categoria_tarjeta,limite_credito,estado_tarjeta,fecha_emision
TAR004221,CLI005321,Débito,Visa,Clásica,248451.97,Activa,2023-11-14
TAR006917,CLI005100,Crédito,Mastercard,Platino,1808278.89,Activa,2022-05-15
TAR006002,CLI001987,Crédito,Mastercard,Clásica,266002.49,Activa,2018-02-23
TAR001079,CLI007819,Crédito,Visa,Clásica,419878.11,Activa,2018-04-17
TAR009345,CLI006868,Crédito,Visa,Platino,3077777.36,Inactiva,2022-05-12
TAR006765,CLI004178,Débito,American Express,Clásica,117237.37,Activa,2020-06-08
TAR007594,CLI007386,Crédito,American Express,Clásica,478356.15,Activa,2021-03-22
TAR008420,CLI001869,Crédito,Mastercard,Platino,2150533.87,Activa,2018-09-23
TAR005217,CLI006313,Débito,Mastercad,Platino,1500571.44,Activa,2021-06-14
TAR001268,CLI006549,Débito,American Express,Oro,992652.30,Activa,2019-07-31
TAR002285,CLI006437,Crédito, American Express,Clásica,481261.63,Activa,2024-04-21
TAR002934,CLI004643,Crédito,Visa,Clásica,223727.11,Activa,2019-11-18
TAR001556,CLI006698,Crédito,Mastercard,Oro,1138299.48,Activa,2019-01-02
TAR003260,CLI000346,Débito,Mastercard,Oro,774952.09,Activa,2024-04-21
TAR001030,CLI000635,Crédito,Visa,Clásica,355602.78,Inactiva,2017-08-31
TAR002104,CLI007940,Crédito,Visa,Oro,1496029.01,Activa,2024-01-01
TAR006347,CLI007800,Crédito,Visa,Clásica,364223.99,Inactiva,2017-01-10
TAR008505,CLI004282,Débito,American Express,Clásica,465160.83,Activa,2022-05-22
TAR007591,CLI006996,Crédito,Mastercard,Clásica,126203.30,Activa,2024-12-19
TAR003528,CLI002256,Crédito,Visa,Platino,3036974.02,Activa,2019-09-29
TAR004878,CLI002445,Crédito,Mastercard,Platino,1704652.29,Activa,2017-12-16
TAR001156,CLI002029,Débito,American Express,Clásica,269488.25,Activa,2022-11-02
TAR004279,CLI000602,Débito,American Express,Oro,852533.96,Activa,2022-07-05
TAR001064,CLI005929,Crédito,Visa,Clásica,377050.64,Activa,2026-05-04
TAR008483,CLI006043,Crédito,Mastercard,Clásica,166976.38,Inactiva,2016-07-08
TAR004338,CLI007666,Crédito,American Express,Platino,3693456.25,Inactiva,2019-08-28
TAR009043,CLI003873,Crédito,American Express,Oro,1153889.94,Activa,2017-11-19
TAR005917,CLI001952,Débito,American Express,Oro,704813.25,Activa,2025-11-09
TAR009497,CLI003975,Débito,Visa,Clásica,170999.50,Activa,2023-02-19
TAR003636,CLI003929,Crédito,Mastercard,Clásica,373660.60,Activa,2022-12-02
TAR009292,CLI007412,Crédito,Mastercard,Platino,2017938.20,Activa,2018-09-24
TAR007698,CLI003786,Débito,Mastercard,Platino,1708474.29,Activa,2022-02-06
TAR005316,CLI003450,Crédito,American Express,Oro,1232279.86,Activa,2023-04-16
TAR009004,CLI000656,Crédito,American Express,Clásica,232564.12,Activa,2022-02-13
TAR002145,CLI005163,Débito,American Express,Clásica,171573.24,Activa,2023-06-19
TAR004726,CLI006819,Débito,Mastercard,Oro,623586.81,Activa,2019-10-07
TAR002970,CLI000712,Débito,American Express,Platino,2257172.35,Activa,2018-10-18
TAR003827,CLI001253,Crédito,Mastercard,Clásica,252011.30,Activa,2019-05-06
TAR009528,CLI002644,Crédito,American Express,Oro,860687.00,Activa,2024-07-05
TAR006302,CLI002268,Débito,American Express,Oro,678451.64,Activa,2017-11-17
TAR001319,CLI003178,Débito,American Express,Oro,867135.02,Activa,2019-04-24
TAR009186,CLI005483,Crédito, American Express,Oro,655715.40,Activa,2025-07-12
TAR002091,CLI002637,Débito,Mastercard,Clásica,466603.22,Inactiva,2019-12-26
TAR009457,CLI006554,Débito,Visa,Black,4588377.06,Inactiva,2025-07-23
TAR001835,CLI000736,Crédito,American Express,Clásica,410842.30,Activa,2023-11-05
TAR009621,CLI002058,Débito,American Express,Oro,903310.67,Activa,2025-11-23
TAR000065,CLI004282,Crédito,American Express,Oro,605808.31,Activa,2018-07-27
TAR008058,CLI000545,Débito,American Express,Oro,1068454.95,Activa,2019-07-11
TAR003319,CLI003506,Crédito,American Express,Clásica,437287.73,Activa,2026-02-22
TAR001289,CLI001986,Crédito,Mastercard,Black,8238367.18,Activa,2020-02-03
TAR008663,CLI000640,Crédito,Mastercard,Clásica,440989.91,Inactiva,2025-06-19
TAR009550,CLI002575,Crédito,American Express,Oro,1310353.15,Activa,2017-07-08
TAR001431,CLI000003,Crédito,Visa,Platino,1707112.68,Activa,2017-11-23
TAR003448,CLI004902,Crédito,Mastercard,Oro,1428021.44,Activa,2020-02-27
TAR000616,CLI004679,Crédito,American Express,Black,8580354.16,Inactiva,2018-06-21
TAR000814,CLI001734,Crédito,Mastercard,Oro,1392449.27,Activa,2017-06-25
TAR008101,CLI007780,Débito,American Express,Clásica,246890.54,Activa,2026-04-04
TAR005248,CLI004577,Crédito,American Express,Oro,549183.20,Activa,2021-03-05
TAR001011,CLI000817,Crédito,Visa,Oro,653713.76,Activa,2016-07-11
TAR009817,CLI001069,Crédito,Mastercard,Oro,1492873.00,Inactiva,2022-12-22
TAR001456,CLI003200,Crédito,American Express,Oro,771894.40,Inactiva,2024-06-29
TAR003320,CLI002008,Débito,Visa,Clásica,218426.63,Activa,2019-02-11
TAR005354,CLI002088,Débito,Mastercard,Oro,1441933.27,Activa,2017-01-05
TAR005366,CLI004492,Crédito,Mastercard,Clásica,209719.70,Activa,2025-12-27
TAR006110,CLI000672,Crédito,American Express,Oro,527546.34,Activa,2020-03-03
TAR007628,CLI006618,Crédito,MASTERCARD,Clásica,139542.44,Activa,2022-12-01
TAR009986,CLI005652,Crédito,Visa,Clásica,126297.92,Activa,2025-01-08
TAR002611,CLI003726,Crédito,Visa,Oro,1413568.40,Activa,2018-01-04
TAR006550,CLI007849,Crédito,Visa,Clásica,437545.78,Activa,2018-12-12
TAR004459,CLI004494,Débito,American Express,Clásica,330460.37,Inactiva,2026-02-19
TAR004861,CLI005497,Crédito,American Express,Oro,683198.86,Inactiva,2025-09-21
TAR006938,CLI007409,Crédito,American Express,Clásica,303635.53,Activa,2022-04-08
TAR004007,CLI007775,Crédito,Visa,Oro,500873.12,Activa,2021-02-10
TAR004230,CLI001122,Crédito,Visa,Oro,1037961.48,Activa,2024-06-27
TAR002988,CLI001735,Crédito,Visa,Oro,1460790.96,Activa,2022-09-28
TAR001979,CLI007870,Crédito,Mastercard,Platino,1921729.73,Inactiva,2020-01-04
TAR005491,CLI005787,Crédito,American Express,Clásica,381646.15,Activa,2025-05-19
TAR001693,CLI003987,Crédito,Mastercard,Black,6810481.28,Inactiva,2016-12-15
TAR000791,CLI005823,Débito,Visa,Clásica,296404.99,Activa,2025-02-03
TAR004891,CLI004287,Crédito,Mastercard,Oro,1479605.19,Activa,2023-08-21
TAR005529,CLI001171,Crédito,American Express,Clásica,160513.73,Activa,2022-11-04
TAR009015,CLI002046,Débito,Visa,Platino,3223733.74,Activa,2020-09-15
TAR005428,CLI004809,Crédito,Mastercard,Platino,2428101.60,Inactiva,2021-01-21
TAR008994,CLI000742,Crédito,American Express,Platino,1576321.82,Activa,2022-04-09
TAR002315,CLI004059,Débito,Visa,Platino,2351767.65,Activa,2017-11-15
TAR008380,CLI002213,Crédito,Visa,Oro,763194.72,Activa,2021-06-29
TAR005213,CLI001163,Crédito,American Express,Clásica,394100.96,Activa,2024-10-23
TAR004717,CLI002238,Crédito,Mastercard,Clásica,463373.69,Inactiva,2023-04-12
TAR002245,CLI004990,Crédito,American Express,Clásica,499868.77,Activa,2021-03-22
TAR000438,CLI005045,Crédito,Visa,Oro,1169162.44,Inactiva,2017-03-14
TAR007763,CLI003634,Crédito,Visa,Oro,681532.36,Activa,2023-06-17
TAR000625,CLI004012,Débito, Visa,Platino,3977307.00,Activa,2019-01-23
TAR003796,CLI002118,Crédito,Visa,Clásica,258231.07,Activa,2020-02-17
TAR005765,CLI007322,Crédito,Mastercard,Clásica,129272.54,Activa,2018-06-29
TAR004875,CLI007612,Crédito,American Express,Oro,715472.23,Activa,2025-12-20
TAR003894,CLI006899,Crédito,Visa,Black,7031455.06,Activa,2020-01-06
TAR008625,CLI004017,Crédito,Mastercard,Oro,952373.65,Activa,2017-09-30
TAR006217,CLI001407,Crédito,American Express,Clásica,367216.78,Inactiva,2017-06-07
TAR009950,CLI001304,Crédito,Mastercard,Oro,632044.68,Inactiva,2019-11-20
TAR005349,CLI002307,Débito,American Express,Oro,848769.27,Activa,2021-06-18
TAR002391,CLI001157,Crédito,Visa,Clásica,115754.95,Inactiva,2023-01-15
TAR000082,CLI001472,Crédito,Visa,Clásica,310862.36,Activa,2017-10-05
TAR000017,CLI003387,Débito,Mastercard,Platino,2083698.49,Inactiva,2025-12-09
TAR004654,CLI004810,Crédito,American Express,Clásica,105352.23,Inactiva,2022-06-20
TAR003608,CLI007130,Débito,Mastercard,Clásica,405276.27,Activa,2022-01-29
TAR002163,CLI006134,Débito,Visa,Oro,1277009.04,Activa,2022-05-06
TAR005150,CLI004038,Crédito,Visa,Platino,2418443.49,Activa,2018-02-17
TAR008151,CLI000288,Crédito,Mastercard,Clásica,232093.82,Inactiva,2017-12-28
TAR007380,CLI005620,Débito,American Express,Platino,2870561.08,Activa,2023-11-11
TAR000613,CLI003484,Crédito,Visa,Oro,804740.74,Activa,2020-04-14
TAR007906,CLI004525,Crédito,American Express,Oro,1379682.86,Activa,2025-04-11
TAR004276,CLI001560,Crédito,American Express,Clásica,154317.20,Inactiva,2021-07-09
TAR005755,CLI007224,Crédito,Mastercard,Clásica,127722.65,Inactiva,2017-12-20
TAR008810,CLI003557,Crédito,Visa,Platino,3095421.50,Activa,2017-06-28
TAR009699,CLI003957,Crédito,American Express,Platino,3639422.21,Activa,2016-09-23
TAR008070,CLI005792,Crédito,Visa,Clásica,109994.52,Activa,2017-01-08
TAR003656,CLI006382,Crédito,Visa,Black,7735779.10,Activa,2019-10-27
TAR003013,CLI006762,Crédito,Mastercard,Clásica,420042.69,Activa,2024-06-01
TAR002583,CLI000946,Crédito,American Express,Platino,1938186.17,Activa,2025-07-16
TAR003214,CLI002953,Crédito,American Express,Black,8398792.18,Activa,2016-08-16
TAR003068,CLI007129,Crédito,Mastercad,Oro,875953.25,Activa,2020-02-21
TAR003337,CLI000351,Débito,American Express,Clásica,484192.44,Activa,2023-10-10
TAR003635,CLI004717,Débito,Mastercard,Platino,2064243.57,Inactiva,2018-12-13
TAR001296,CLI003557,Débito,American Express,Clásica,363993.97,Activa,2024-10-05
TAR003359,CLI003923,Crédito,Mastercard,Black,9458251.34,Activa,2021-08-09
TAR005990,CLI005506,Crédito,American Express,Oro,949907.53,Activa,2021-01-27
TAR004740,CLI003924,Débito,Visa,Clásica,230588.30,Inactiva,2017-02-21
TAR005120,CLI007660,Crédito,Visa,Clásica,457909.50,Activa,2021-06-05
TAR000309,CLI004503,Débito,Visa,Oro,1480371.85,Activa,2023-01-20
TAR005201,CLI003470,Crédito,American Express,Oro,931777.88,Inactiva,2019-04-16
TAR008523,CLI001310,Crédito,Mastercad,Clásica,158666.03,Activa,2024-12-10
TAR005909,CLI006887,Crédito,American Express,Platino,2260065.67,Activa,2022-02-08
TAR005473,CLI006647,Crédito,Visa,Clásica,299686.18,Activa,2020-11-12
TAR000288,CLI001242,Crédito,Mastercard,Platino,2053708.03,Inactiva,2022-05-11
TAR000532,CLI004609,Débito,Visa,Clásica,154142.50,Inactiva,2021-09-17
TAR002117,CLI005090,Crédito,Mastercard,Clásica,447173.78,Activa,2021-08-22
TAR007019,CLI007156,Crédito,Mastercard,Oro,688978.92,Activa,2021-08-17
TAR008099,CLI004284,Crédito,Visa,Clásica,327800.24,Inactiva,2019-12-01
TAR001869,CLI003826,Débito,American Express,Clásica,140597.64,Inactiva,2022-07-17
TAR006030,CLI004085,Crédito,Visa,Black,4668919.75,Activa,2021-05-13
TAR005186,CLI003566,Débito,American Express,Oro,635874.47,Activa,2021-08-15
TAR007614,CLI002809,Crédito,Mastercard,Clásica,433693.33,Inactiva,2021-03-05
TAR006220,CLI004312,Crédito,American Express,Clásica,220373.24,Activa,2020-11-16
TAR006159,CLI005845,Débito,Mastercard,Platino,2654355.03,Inactiva,2020-11-04
TAR009725,CLI002491,Crédito,Visa,Oro,1323723.34,Activa,2024-07-04
TAR005666,CLI004915,Crédito,Mastercad,Clásica,187093.37,Activa,2025-04-24
TAR003562,CLI006439,Crédito,American Express,Clásica,169451.97,Activa,2017-09-22
TAR004201,CLI007063,Débito,Mastercard,Oro,1284859.18,Activa,2018-09-02
TAR001039,CLI003297,Crédito,Visa,Black,4447965.12,Activa,2025-08-05
TAR004315,CLI002969,Débito,Mastercard,Clásica,170636.84,Inactiva,2022-08-16
TAR000066,CLI000003,Crédito,american express,Black,8265186.84,Activa,2018-07-19
TAR006709,CLI007357,Débito,visa,Clásica,162261.31,Inactiva,2017-05-15
TAR007288,CLI001512,Crédito,American Express,Platino,3357100.23,Activa,2025-04-07
TAR008293,CLI002836,Crédito,American Express,Clásica,239116.71,Inactiva,2022-02-24
TAR002511,CLI007396,Crédito,Mastercard,Clásica,379106.69,Activa,2022-02-12
TAR009799,CLI005836,Débito,American Express,Clásica,345932.66,Activa,2024-04-20
TAR007634,CLI004981,Crédito,Mastercard,Clásica,297096.88,Activa,2021-07-17
TAR006155,CLI003544,Crédito,Visa,Clásica,136396.31,Inactiva,2021-03-22
TAR000753,CLI006439,Crédito,American Express,Clásica,317741.51,Activa,2021-04-15
TAR007774,CLI003093,Crédito,American Express,Platino,2661252.33,Inactiva,2025-01-03
TAR004068,CLI001996,Crédito,Visa,Clásica,387370.10,Activa,2018-04-20
TAR008929,CLI002281,Débito,American Express,Oro,1190313.41,Activa,2025-11-09
TAR008406,CLI004295,Crédito,Mastercard,Clásica,154195.31,Activa,2016-06-23
TAR009473,CLI001910,Crédito,Mastercard,Clásica,364889.10,Activa,2020-08-20
TAR006784,CLI007881,Crédito,American Express,Clásica,403837.34,Activa,2024-04-05
TAR003014,CLI004393,Crédito,American Express,Oro,1017816.72,Inactiva,2021-04-14
TAR000927,CLI007905,Crédito,American Express,Clásica,444459.38,Activa,2020-05-13
TAR001439,CLI004940,Crédito,American Express,Clásica,423695.23,Activa,2022-11-18
TAR004331,CLI003367,Crédito,American Express,Clásica,277020.22,Activa,2021-07-13
TAR009612,CLI001091,Débito,Visa,Clásica,295536.76,Activa,2026-03-03
TAR006798,CLI001567,Crédito,visa,Clásica,112809.15,Activa,2022-04-28
TAR002799,CLI002422,Crédito,Mastercard,Platino,1767084.72,Activa,2019-02-12
TAR007276,CLI003730,Débito,American Express,Clásica,282546.50,Activa,2024-04-04
TAR002833,CLI004974,Crédito,Visa,Clásica,377371.71,Activa,2026-03-01
TAR006771,CLI005447,Débito,Mastercard,Clásica,320653.83,Activa,2018-11-06
TAR000660,CLI003068,Crédito,American Express,Oro,529589.04,Activa,2024-03-17
TAR002118,CLI006340,Crédito,American Express,Oro,1194101.23,Activa,2025-11-06
TAR008353,CLI001513,Crédito,Mastercard,Clásica,331414.87,Activa,2018-12-14
TAR005798,CLI004500,Débito,Visa,Clásica,240190.76,Inactiva,2018-06-07
TAR001393,CLI000472,Crédito, American Express,Oro,571051.67,Activa,2020-05-05
TAR005695,CLI007250,Débito,American Express,Black,5908192.52,Activa,2018-02-23
TAR008339,CLI003548,Crédito,Visa,Clásica,194504.19,Activa,2018-01-22
TAR002503,CLI007343,Débito,American Express,Clásica,255493.25,Activa,2023-06-08
TAR002974,CLI001163,Crédito,Visa,Oro,1413054.01,Activa,2016-08-07
TAR002878,CLI001957,Crédito,Mastercard,Black,5711108.42,Inactiva,2020-07-19
TAR004388,CLI007541,Crédito,American Express,Oro,1134772.25,Activa,2024-05-14
TAR005314,CLI005708,Crédito,Visa,Clásica,379923.96,Activa,2024-11-10
TAR005066,CLI002377,Crédito,Visa,Platino,1938973.92,Activa,2024-09-22
TAR006568,CLI007688,Débito,American Express,Oro,953930.04,Activa,2016-08-14
TAR008292,CLI003481,Débito, Mastercard,Clásica,328612.92,Activa,2025-05-02
TAR001052,CLI006702,Débito,Visa,Clásica,456501.93,Activa,2019-09-08
TAR001329,CLI003032,Débito,American Express,Oro,1299965.29,Activa,2017-10-10
TAR002065,CLI006747,Débito,Visa,Oro,606729.59,Inactiva,2016-08-17
TAR003924,CLI001602,Crédito,American Express,Platino,2541125.06,Inactiva,2018-07-11
TAR007227,CLI006875,Débito,Visa,Clásica,222922.62,Activa,2022-08-21
TAR001352,CLI000477,Débito,Mastercard,Clásica,244599.23,Activa,2023-01-11
TAR005517,CLI002326,Crédito,American Express,Clásica,396638.45,Activa,2024-01-12
TAR009126,CLI003674,Crédito,Mastercard,Clásica,329811.14,Inactiva,2020-07-27
TAR004696,CLI001864,Crédito,Mastercard,Clásica,491039.47,Activa,2016-11-30
TAR001474,CLI003713,Débito,Mastercard,Oro,994741.40,Inactiva,2018-02-13
TAR001428,CLI007353,Débito,Mastercard,Black,8351804.72,Activa,2024-11-11
TAR002786,CLI005362,Débito,Mastercard,Clásica,167534.39,Activa,2020-08-17
TAR005447,CLI001689,Débito,American Express,Black,5951050.37,Activa,2017-02-03
TAR004720,CLI003280,Débito,Visa,Clásica,203812.08,Activa,2020-09-20
TAR005276,CLI007500,Débito,American Express,Clásica,354129.95,Activa,2016-10-27
TAR000991,CLI004204,Débito,Mastercad,Clásica,215993.35,Activa,2023-10-07
TAR004873,CLI002131,Crédito,American Express,Clásica,389428.67,Activa,2022-03-02
TAR002855,CLI007147,Débito,Mastercard,Platino,2533665.54,Activa,2026-01-28
TAR003147,CLI003144,Crédito,mastercard,Clásica,400319.62,Activa,2020-04-03
TAR005728,CLI005181,Crédito,American Express,Clásica,101519.47,Activa,2023-08-12
TAR002390,CLI007797,Crédito,American Express,Clásica,454726.04,Activa,2024-02-19
TAR007626,CLI002072,Crédito,Visa,Black,4069545.49,Inactiva,2017-08-12
TAR007863,CLI001653,Crédito,Mastercad,Platino,1888691.81,Inactiva,2017-06-23
TAR006963,CLI003655,Crédito,Visa,Black,5001433.33,Activa,2017-05-09
TAR005068,CLI006915,Crédito,Visa,Clásica,359148.76,Inactiva,2023-06-28
TAR008311,CLI007430,Crédito,American Express,Oro,1296607.28,Activa,2023-08-28
TAR002187,CLI004210,Crédito,Visa,Clásica,102384.73,Activa,2016-09-29
TAR005317,CLI001284,Crédito,Mastercard,Clásica,298300.81,Activa,2025-10-01
TAR005677,CLI007542,Crédito,Visa,Clásica,252887.63,Activa,2025-07-19
TAR009747,CLI005266,Débito,Mastercard,Clásica,368852.63,Activa,2019-09-21
TAR007413,CLI007155,Crédito,Visa,Platino,2910093.97,Activa,2023-12-13
TAR001201,CLI001066,Crédito, American Express,Clásica,295295.02,Activa,2017-07-24
TAR009411,CLI007982,Débito,American Express,Platino,1995785.88,Activa,2022-09-09
TAR005605,CLI002285,Débito,Visa,Clásica,415591.29,Activa,2018-01-14
TAR005740,CLI001240,Crédito,American Express,Clásica,382788.49,Inactiva,2023-05-16
TAR000391,CLI004433,Débito,Visa,Clásica,219138.34,Activa,2016-09-13
TAR005680,CLI006577,Débito,Visa,Oro,1493183.75,Inactiva,2023-06-09
TAR006019,CLI006827,Crédito,American Express,Clásica,450399.84,Activa,2026-05-09
TAR001229,CLI003662,Crédito,American Express,Oro,1294083.92,Activa,2017-02-01
TAR005889,CLI002483,Débito,Mastercard,Clásica,268954.13,Activa,2021-08-02
TAR008064,CLI004359,Crédito,American Express,Clásica,291474.15,Activa,2024-10-24
TAR000445,CLI005689,Crédito,Mastercad,Clásica,127311.99,Inactiva,2018-12-15
TAR002051,CLI005990,Débito,Mastercard,Oro,1417484.11,Activa,2019-08-18
TAR002721,CLI006632,Crédito,Visa,Oro,902460.43,Activa,2023-01-04
TAR001732,CLI004972,Crédito,American Express,Black,7140925.98,Activa,2020-05-17
TAR006797,CLI005798,Crédito,American Express,Oro,866347.47,Activa,2020-03-29
TAR003256,CLI006224,Débito,American Express,Black,5875070.98,Inactiva,2021-03-01
TAR001034,CLI002282,Débito,Mastercad,Clásica,291616.62,Activa,2017-06-19
TAR006109,CLI002573,Crédito,Mastercard,Oro,523074.60,Activa,2019-02-12
TAR002404,CLI007301,Débito,Mastercard,Black,8102385.26,Activa,2024-02-25
TAR008838,CLI000303,Crédito,American Express,Oro,1007154.30,Activa,2024-04-24
TAR007341,CLI007628,Crédito,Visa,Oro,1230799.58,Inactiva,2017-12-04
TAR007078,CLI004210,Crédito,American Express,Oro,676854.56,Inactiva,2016-06-22
TAR000856,CLI004299,Débito,American Express,Clásica,282922.82,Inactiva,2024-04-01
TAR002397,CLI007910,Crédito,Mastercad,Oro,1178404.49,Activa,2018-11-27
TAR007432,CLI002622,Crédito,Mastercad,Clásica,136532.41,Activa,2020-02-05
TAR001842,CLI002741,Crédito,Mastercad,Clásica,451143.14,Inactiva,2022-07-26
TAR001915,CLI007442,Crédito,Mastercard,Clásica,406946.53,Activa,2024-10-15
TAR008128,CLI000635,Crédito,Mastercard,Clásica,388896.18,Inactiva,2020-02-03
TAR000154,CLI007686,Crédito,Mastercard,Clásica,430154.96,Activa,2017-06-29
TAR008196,CLI003156,Débito,American Express,Platino,2826863.15,Activa,2023-08-07
TAR001815,CLI003778,Crédito,American Express,Clásica,423332.89,Activa,2023-09-30
TAR001707,CLI007144,Crédito,American Express,Clásica,140311.26,Activa,2018-04-17
TAR004054,CLI002467,Crédito,Visa,Platino,3620141.92,Inactiva,2022-08-07
TAR001627,CLI007955,Crédito,American Express,Oro,1240529.67,Inactiva,2021-05-07
TAR009367,CLI003726,Crédito, American Express,Platino,1666427.24,Activa,2017-04-21
TAR005088,CLI005690,Crédito,Mastercad,Oro,1184621.63,Activa,2017-11-03
TAR005334,CLI001538,Crédito,American Express,Clásica,258900.54,Activa,2017-06-19
TAR005936,CLI004554,Crédito,Mastercad,Oro,964165.59,Activa,2025-10-09
TAR001708,CLI003820,Débito,Mastercard,Clásica,276717.65,Activa,2022-11-14
TAR006841,CLI002219,Crédito,Visa,Platino,3069077.43,Inactiva,2017-02-21
TAR004920,CLI003536,Crédito,Visa,Clásica,183765.11,Activa,2019-04-05
TAR001942,CLI007593,Crédito,Mastercard,Clásica,229951.29,Inactiva,2026-03-20
TAR008003,CLI006655,Débito,Mastercard,Clásica,107620.80,Inactiva,2020-06-16
TAR005804,CLI006805,Débito,Visa,Clásica,271356.22,Activa,2017-03-23
TAR008251,CLI006666,Crédito,Mastercard,Clásica,246225.45,Activa,2017-04-21
TAR003869,CLI006818,Débito,Mastercad,Clásica,427183.05,Activa,2020-01-16
TAR000593,CLI002874,Crédito,American Express,Platino,3364908.15,Activa,2023-12-13
TAR006611,CLI002400,Crédito,American Express,Clásica,340046.96,Activa,2019-12-25
TAR003964,CLI007676,Crédito,Visa,Oro,611820.32,Activa,2025-11-25
TAR006892,CLI004296,Crédito,Mastercard,Clásica,296326.89,Activa,2018-04-04
TAR009315,CLI004542,Crédito,Mastercad,Platino,2224466.50,Activa,2024-03-27
TAR008535,CLI006121,Débito,Visa,Oro,1445820.80,Activa,2018-11-03
TAR004900,CLI002209,Crédito,Mastercard,Oro,956739.19,Inactiva,2020-09-29
TAR005860,CLI000866,Crédito,Visa,Black,8671533.58,Activa,2020-09-23
TAR006977,CLI000020,Crédito,American Express,Oro,1482056.32,Activa,2026-01-07
TAR006304,CLI002908,Crédito,Mastercard,Oro,1146654.11,Activa,2023-09-16
TAR002355,CLI004344,Crédito,Mastercard,Clásica,253478.98,Activa,2017-12-06
TAR002007,CLI003368,Crédito,American Express,Oro,996870.27,Activa,2025-02-02
TAR006621,CLI002168,Crédito,Mastercard,Clásica,499090.59,Activa,2022-05-30
TAR000119,CLI000044,Crédito,Mastercard,Oro,1103001.18,Activa,2026-03-12
TAR000967,CLI004023,Crédito,Visa,Clásica,384570.39,Inactiva,2022-07-22
TAR002293,CLI003710,Crédito,Visa,Clásica,406868.94,Activa,2017-03-13
TAR006704,CLI007984,Crédito,Visa,Clásica,228612.25,Activa,2023-12-11
TAR000806,CLI004931,Débito,Visa,Platino,2847782.59,Activa,2022-01-03
TAR006147,CLI001048,Crédito,VISA,Clásica,124769.71,Activa,2022-02-28
TAR005696,CLI002742,Crédito,American Express,Oro,797701.63,Inactiva,2018-04-12
TAR004677,CLI004545,Crédito,Mastercard,Oro,1148803.81,Inactiva,2022-05-16
TAR003531,CLI005944,Crédito,Mastercard,Clásica,236967.64,Activa,2020-12-09
TAR009286,CLI001018,Crédito,Visa,Clásica,107933.71,Activa,2023-02-26
TAR006194,CLI007223,Crédito,Visa,Platino,3407003.11,Activa,2024-04-21
TAR003944,CLI003969,Crédito,American Express,Oro,920568.34,Activa,2024-04-14
TAR000882,CLI003345,Crédito,Visa,Clásica,434429.36,Activa,2026-05-14
TAR007901,CLI007700,Crédito,Mastercard,Oro,947706.43,Inactiva,2023-12-11
TAR007595,CLI001332,Crédito,Mastercard,Clásica,384651.81,Inactiva,2019-12-29
TAR006802,CLI003399,Crédito,Mastercard,Oro,1090939.48,Activa,2019-10-29
TAR003220,CLI004340,Débito,American Express,Clásica,106965.31,Activa,2016-11-07
TAR000067,CLI002873,Crédito,Mastercard,Oro,1466391.34,Activa,2022-03-14
TAR006663,CLI002871,Crédito,Mastercard,Clásica,470500.66,Inactiva,2020-08-13
TAR008581,CLI003294,Débito,Mastercard,Clásica,405622.15,Activa,2024-12-01
TAR002605,CLI002494,Débito,American Express,Black,7240848.13,Activa,2016-07-11
TAR001804,CLI005753,Crédito,Mastercard,Clásica,380251.77,Activa,2020-01-07
TAR000642,CLI005612,Crédito,Mastercad,Oro,1277492.65,Activa,2024-08-13
TAR009333,CLI000290,Crédito,AMERICAN EXPRESS,Clásica,219821.61,Activa,2023-10-23
TAR006184,CLI001109,Débito,Visa,Oro,516858.00,Activa,2021-10-31
TAR009241,CLI007463,Crédito,Mastercard,Clásica,453010.93,Activa,2026-02-02
TAR002372,CLI000268,Débito,Visa,Platino,3936699.07,Activa,2024-03-31
TAR009920,CLI005703,Crédito,Visa,Clásica,495014.38,Activa,2023-12-30
TAR007318,CLI006836,Crédito,Mastercard,Clásica,241724.29,Activa,2025-06-19
TAR005854,CLI004110,Crédito,Visa,Oro,598360.07,Activa,2017-07-05
TAR009474,CLI000183,Débito,Visa,Clásica,154950.45,Activa,2017-09-09
TAR000251,CLI002397,Crédito,Visa,Clásica,275043.78,Activa,2022-11-14
TAR005539,CLI006125,Crédito,American Express,Clásica,384200.60,Inactiva,2018-07-23
TAR004817,CLI006557,Crédito,Visa,Clásica,177767.59,Inactiva,2025-12-01
TAR006463,CLI003338,Crédito,Visa,Clásica,288450.02,Inactiva,2023-05-22
TAR001357,CLI003653,Crédito,Mastercard,Platino,2294669.17,Activa,2019-08-16
TAR005343,CLI000316,Crédito,Visa,Clásica,120008.35,Activa,2017-02-12
TAR007020,CLI000775,Crédito,Mastercard,Clásica,406967.97,Activa,2023-10-22
TAR009153,CLI004296,Crédito,American Express,Clásica,321564.53,Activa,2019-12-22
TAR009467,CLI001871,Crédito,Visa,Clásica,423063.45,Activa,2022-05-12
TAR002725,CLI002935,Débito,Mastercard,Clásica,246370.60,Activa,2021-10-03
TAR004565,CLI003327,Crédito,Visa,Platino,1838859.35,Inactiva,2016-10-29
TAR009751,CLI004196,Débito,Mastercard,Clásica,299160.40,Inactiva,2018-04-17
TAR002058,CLI002599,Crédito,American Express,Platino,2330488.25,Activa,2018-10-18
TAR004088,CLI001638,Crédito,Mastercard,Clásica,225137.97,Activa,2025-11-04
TAR006918,CLI001314,Crédito,Visa,Clásica,179035.06,Activa,2018-08-17
