transaction_id,card_id,merchant_id,fecha_transaccion,monto,puntos,provincia
TRX0001249,T000251,M0067,2024-01-01,-50.0,5,Guanacaste
TRX0001250,T000195,M0016,2024-01-01,1957.13,35,San José
TRX0001251,T000078,M0001,2024-01-01,1678.88,76,San José
TRX0001252,T000218,M0008,2024-01-01,424.08,49,San José
TRX0001253,T000057,M0081,2024-01-01,-100.0,41,Puntarenas
TRX0001254,T000247,M0023,2024-01-01,,56,Cartago
TRX0001255,T000293,M0012,2024-01-01,1973.11,6,Cartago
TRX0001256,T000189,M0050,2024-01-01,1430.57,76,Cartago
TRX0001257,T000176,M0011,2024-01-01,44.55,77,Cartago
TRX0001258,T000151,M0085,2024-01-01,323.13,75,Cartago
TRX0001259,T000265,M0084,2024-01-01,549.75,58,Guanacaste
TRX0001260,T000284,M0062,2024-01-01,-50.0,15,Puntarenas
TRX0001261,T000276,M0005,2024-01-01,1522.47,51,San José
TRX0001262,T000081,M0077,2024-01-01,1203.5,100,San José
TRX0001263,T000363,M0081,2024-01-01,1358.02,85,Guanacaste
TRX0001264,T000187,M0033,2024-01-01,-50.0,8,Puntarenas
TRX0001265,T000160,M0003,2024-01-01,1939.12,90,Alajuela
TRX0001266,T000004,M0019,2024-01-01,539.12,92,Heredia
TRX0001267,T000207,M0086,2024-01-01,177.59,36,Cartago
TRX0001268,T000392,M0013,2024-01-01,1998.66,73,Guanacaste
TRX0001269,T000204,M0083,2024-01-01,-100.0,26,Heredia
TRX0001270,T000290,M0006,2024-01-01,-100.0,40,Alajuela
TRX0001271,T000394,M0046,2024-01-01,1925.97,89,Guanacaste
TRX0001272,T000224,M0014,2024-01-01,1413.35,70,San José
TRX0001273,T000315,M0060,2024-01-01,1226.72,35,Guanacaste
TRX0001274,T000179,M0052,2024-01-01,536.18,4,Alajuela
TRX0001275,T000228,M0031,2024-01-01,-100.0,55,Guanacaste
TRX0001276,T000050,M0011,2024-01-01,759.62,55,San José
TRX0001277,T000347,M0096,2024-01-01,1188.25,75,Cartago
TRX0001278,T000185,M0017,2024-01-01,860.1,50,Guanacaste
TRX0001279,T000059,M0043,2024-01-01,340.4,54,Cartago
TRX0001280,T000100,M0003,2024-01-01,238.72,86,Alajuela
TRX0001281,T000227,M0019,2024-01-01,-100.0,37,Limón
TRX0001282,T000230,M0092,2024-01-01,,15,Limón
TRX0001283,T000263,M0035,2024-01-01,-50.0,6,Puntarenas
TRX0001284,T000054,M0100,2024-01-01,1059.1,93,Puntarenas
TRX0001285,T000031,M0086,2024-01-01,398.3,59,Limón
TRX0001286,T000124,M0075,2024-01-01,947.53,36,Alajuela
TRX0001287,T000375,M0017,2024-01-01,771.08,65,Puntarenas
TRX0001288,T000030,M0041,2024-01-01,-100.0,41,Alajuela
TRX0001289,T000334,M0079,2024-01-01,1155.59,46,Alajuela
TRX0001290,T000133,M0038,2024-01-01,982.56,17,Puntarenas
TRX0001291,T000263,M0063,2024-01-01,638.67,63,Alajuela
TRX0001292,T000042,M0018,2024-01-01,1909.7,6,Cartago
TRX0001293,T000217,M0093,2024-01-01,256.23,35,Puntarenas
TRX0001294,T000034,M0088,2024-01-01,1434.32,53,Limón
TRX0001295,T000071,M0095,2024-01-01,1923.9,5,San José
TRX0001296,T000139,M0016,2024-01-01,1715.89,41,Cartago
TRX0001297,T000137,M0042,2024-01-01,766.09,20,Heredia
TRX0001298,T000293,M0006,2024-01-01,1492.31,39,San José
TRX0001299,T000372,M0061,2024-01-01,1641.94,79,Guanacaste
TRX0001300,T000172,M0065,2024-01-01,,72,Guanacaste
TRX0001301,T000312,M0067,2024-01-01,-50.0,70,San José
TRX0001302,T000344,M0029,2024-01-01,1091.64,100,San José
TRX0001303,T000362,M0076,2024-01-01,401.41,8,Alajuela
TRX0001304,T000110,M0040,2024-01-01,766.81,71,Heredia
TRX0001305,T000195,M0077,2024-01-01,,33,Heredia
TRX0001306,T000236,M0031,2024-01-01,-50.0,50,Cartago
TRX0001307,T000025,M0031,2024-01-01,-50.0,18,Cartago
TRX0001308,T000085,M0009,2024-01-01,884.4,65,San José
TRX0001309,T000198,M0028,2024-01-01,1123.74,95,Puntarenas
TRX0001310,T000328,M0050,2024-01-01,1506.96,87,Guanacaste
TRX0001311,T000217,M0096,2024-01-01,917.82,87,Guanacaste
TRX0001312,T000093,M0093,2024-01-01,584.24,68,Cartago
TRX0001313,T000170,M0013,2024-01-01,855.69,24,Guanacaste
TRX0001314,T000302,M0034,2024-01-01,362.42,30,Limón
TRX0001315,T000078,M0023,2024-01-01,-100.0,49,Alajuela
TRX0001316,T000099,M0013,2024-01-01,595.03,38,Cartago
TRX0001317,T000284,M0035,2024-01-01,248.61,84,Puntarenas
TRX0001318,T000369,M0073,2024-01-01,768.84,73,Heredia
TRX0001319,T000211,M0058,2024-01-01,-50.0,90,Heredia
TRX0001320,T000372,M0098,2024-01-01,-50.0,76,Puntarenas
TRX0001321,T000014,M0069,2024-01-01,842.3,75,Puntarenas
TRX0001322,T000137,M0062,2024-01-01,1479.3,50,Limón
TRX0001323,T000198,M0001,2024-01-01,486.69,32,Puntarenas
TRX0001324,T000289,M0001,2024-01-01,-100.0,39,Heredia
TRX0001325,T000039,M0007,2024-01-01,-50.0,100,San José
TRX0001326,T000186,M0012,2024-01-01,1157.61,7,Cartago
TRX0001327,T000027,M0083,2024-01-01,-100.0,33,San José
TRX0001328,T000070,M0060,2024-01-01,-50.0,44,Heredia
TRX0001329,T000372,M0078,2024-01-01,-50.0,4,Guanacaste
TRX0001330,T000323,M0088,2024-01-01,1628.46,13,San José
TRX0001331,T000373,M0010,2024-01-01,1501.95,42,Alajuela
TRX0001332,T000020,M0020,2024-01-01,-100.0,75,Alajuela
TRX0001333,T000146,M0012,2024-01-01,1515.54,61,Guanacaste
TRX0001334,T000364,M0079,2024-01-01,1717.1,98,San José
TRX0001335,T000343,M0044,2024-01-01,216.72,100,Puntarenas
TRX0001336,T000393,M0055,2024-01-01,1243.39,46,Limón
TRX0001337,T000174,M0030,2024-01-01,506.32,31,Guanacaste
TRX0001338,T000165,M0048,2024-01-01,315.45,82,Heredia
TRX0001339,T000260,M0029,2024-01-01,1126.8,5,Limón
TRX0001340,T000091,M0057,2024-01-01,1599.29,53,Guanacaste
TRX0001341,T000184,M0009,2024-01-01,237.77,45,Puntarenas
TRX0001342,T000380,M0003,2024-01-01,1193.31,19,Puntarenas
TRX0001343,T000265,M0060,2024-01-01,-50.0,90,Alajuela
TRX0001344,T000091,M0047,2024-01-01,-50.0,33,Cartago
TRX0001345,T000293,M0032,2024-01-01,-100.0,97,Alajuela
TRX0001346,T000043,M0011,2024-01-01,877.37,12,Guanacaste
TRX0001347,T000149,M0015,2024-01-01,-100.0,27,Cartago
TRX0001348,T000227,M0037,2024-01-01,-100.0,58,Limón
TRX0001349,T000071,M0010,2024-01-01,-100.0,25,Cartago
TRX0001350,T000245,M0002,2024-01-01,628.2,36,Puntarenas
TRX0001351,T000265,M0079,2024-01-01,1438.75,7,Guanacaste
TRX0001352,T000155,M0065,2024-01-01,545.84,38,Alajuela
TRX0001353,T000370,M0062,2024-01-01,715.7,55,Cartago
TRX0001354,T000107,M0030,2024-01-01,468.49,3,Heredia
TRX0001355,T000007,M0048,2024-01-01,1512.36,36,San José
TRX0001356,T000174,M0065,2024-01-01,881.17,91,Guanacaste
TRX0001357,T000239,M0009,2024-01-01,,51,San José
TRX0001358,T000280,M0076,2024-01-01,-100.0,26,Puntarenas
TRX0001359,T000115,M0023,2024-01-01,1275.98,6,Alajuela
TRX0001360,T000233,M0015,2024-01-01,224.32,1,Cartago
TRX0001361,T000057,M0051,2024-01-01,15.65,50,Guanacaste
TRX0001362,T000021,M0006,2024-01-01,1883.51,79,Cartago
TRX0001363,T000183,M0011,2024-01-01,,95,Heredia
TRX0001364,T000044,M0060,2024-01-01,1179.16,64,Limón
TRX0001365,T000324,M0014,2024-01-01,-50.0,34,Puntarenas
TRX0001366,T000077,M0034,2024-01-01,-50.0,2,San José
TRX0001367,T000290,M0096,2024-01-01,-100.0,53,Heredia
TRX0001368,T000356,M0061,2024-01-01,,87,Cartago
TRX0001369,T000044,M0065,2024-01-01,-100.0,87,Heredia
TRX0001370,T000264,M0039,2024-01-01,-100.0,46,Heredia
TRX0001371,T000318,M0048,2024-01-01,,10,San José
TRX0001372,T000042,M0048,2024-01-01,,64,Alajuela
TRX0001373,T000148,M0010,2024-01-01,967.38,67,Alajuela
TRX0001374,T000026,M0060,2024-01-01,1845.2,91,Puntarenas
TRX0001375,T000016,M0079,2024-01-01,1185.61,81,Cartago
TRX0001376,T000061,M0025,2024-01-01,981.56,52,Limón
TRX0001377,T000179,M0064,2024-01-01,272.76,83,Heredia
TRX0001378,T000363,M0058,2024-01-01,-50.0,20,Guanacaste
TRX0001379,T000067,M0096,2024-01-01,-50.0,61,Cartago
TRX0001380,T000099,M0058,2024-01-01,1550.18,27,Guanacaste
TRX0001381,T000249,M0029,2024-01-01,1846.15,24,San José
TRX0001382,T000180,M0025,2024-01-01,1517.51,49,San José
TRX0001383,T000005,M0098,2024-01-01,-50.0,5,Limón
TRX0001384,T000359,M0066,2024-01-01,-100.0,43,Heredia
TRX0001385,T000001,M0049,2024-01-01,1982.57,11,Puntarenas
TRX0001386,T000051,M0073,2024-01-01,468.05,52,San José
TRX0001387,T000232,M0097,2024-01-01,990.75,67,Heredia
TRX0001388,T000311,M0065,2024-01-01,267.7,49,San José
TRX0001389,T000366,M0045,2024-01-01,194.48,36,Puntarenas
TRX0001390,T000130,M0049,2024-01-01,1700.32,24,San José
TRX0001391,T000032,M0003,2024-01-01,-100.0,3,Guanacaste
TRX0001392,T000033,M0037,2024-01-01,,4,Limón
TRX0001393,T000229,M0056,2024-01-01,-50.0,80,Puntarenas
TRX0001394,T000329,M0093,2024-01-01,1233.86,42,Cartago
TRX0001395,T000389,M0061,2024-01-01,-100.0,17,Limón
TRX0001396,T000075,M0094,2024-01-01,1417.11,93,Puntarenas
TRX0001397,T000192,M0076,2024-01-01,1244.2,89,Limón
TRX0001398,T000141,M0017,2024-01-01,843.28,84,Limón
TRX0001399,T000077,M0068,2024-01-01,330.18,100,Guanacaste
TRX0001400,T000256,M0045,2024-01-01,-50.0,2,Cartago
TRX0001401,T000201,M0089,2024-01-01,620.01,98,Limón
TRX0001402,T000283,M0014,2024-01-01,1853.66,36,Cartago
TRX0001403,T000070,M0047,2024-01-01,-50.0,52,Cartago
TRX0001404,T000301,M0031,2024-01-01,673.17,78,Puntarenas
TRX0001405,T000211,M0082,2024-01-01,,6,Heredia
TRX0001406,T000127,M0098,2024-01-01,1995.76,72,Heredia
TRX0001407,T000296,M0055,2024-01-01,-100.0,42,San José
TRX0001408,T000393,M0013,2024-01-01,1081.5,53,Cartago
TRX0001409,T000205,M0027,2024-01-01,940.06,67,Heredia
TRX0001410,T000156,M0001,2024-01-01,500.03,50,Guanacaste
TRX0001411,T000374,M0076,2024-01-01,,54,Heredia
TRX0001412,T000385,M0017,2024-01-01,,3,Puntarenas
TRX0001413,T000234,M0036,2024-01-01,443.35,49,Alajuela
TRX0001414,T000363,M0033,2024-01-01,,43,Limón
TRX0001415,T000203,M0030,2024-01-01,-50.0,75,Alajuela
TRX0001416,T000022,M0025,2024-01-01,-50.0,74,Puntarenas
TRX0001417,T000355,M0089,2024-01-01,,76,Limón
TRX0001418,T000340,M0011,2024-01-01,,57,San José
TRX0001419,T000013,M0076,2024-01-01,1676.32,32,Cartago
TRX0001420,T000350,M0007,2024-01-01,-50.0,90,Guanacaste
TRX0001421,T000391,M0001,2024-01-01,1619.37,87,Heredia
TRX0001422,T000233,M0010,2024-01-01,767.79,49,Guanacaste
TRX0001423,T000062,M0019,2024-01-01,-100.0,29,Puntarenas
TRX0001424,T000307,M0027,2024-01-01,958.58,5,Limón
TRX0001425,T000090,M0057,2024-01-01,-100.0,22,Alajuela
TRX0001426,T000355,M0094,2024-01-01,808.07,17,Cartago
TRX0001427,T000386,M0020,2024-01-01,-100.0,61,Guanacaste
TRX0001428,T000336,M0013,2024-01-01,1964.53,45,Heredia
TRX0001429,T000372,M0010,2024-01-01,999.33,43,San José
TRX0001430,T000128,M0026,2024-01-01,495.44,38,Heredia
TRX0001431,T000225,M0045,2024-01-01,-100.0,3,Cartago
TRX0001432,T000259,M0081,2024-01-01,,17,San José
TRX0001433,T000263,M0017,2024-01-01,1943.62,60,Alajuela
TRX0001434,T000178,M0043,2024-01-01,,38,Heredia
TRX0001435,T000285,M0081,2024-01-01,832.86,5,Alajuela
TRX0001436,T000119,M0012,2024-01-01,-100.0,71,San José
TRX0001437,T000048,M0076,2024-01-01,1449.72,26,Limón
TRX0001438,T000024,M0060,2024-01-01,615.05,22,San José
TRX0001439,T000002,M0024,2024-01-01,938.25,96,Puntarenas
TRX0001440,T000351,M0019,2024-01-01,,2,Alajuela
TRX0001441,T000275,M0004,2024-01-01,629.96,5,Guanacaste
TRX0001442,T000177,M0097,2024-01-01,-50.0,49,Alajuela
TRX0001443,T000381,M0017,2024-01-01,-50.0,19,Heredia
TRX0001444,T000320,M0031,2024-01-01,-50.0,54,Alajuela
TRX0001445,T000197,M0008,2024-01-01,,45,Heredia
TRX0001446,T000060,M0029,2024-01-01,77.46,23,Cartago
TRX0001447,T000020,M0063,2024-01-01,477.3,24,Limón
TRX0001448,T000325,M0048,2024-01-01,-50.0,37,San José
TRX0001449,T000262,M0004,2024-01-01,1913.39,41,Limón
TRX0001450,T000173,M0099,2024-01-01,1378.96,55,Heredia
TRX0001451,T000121,M0092,2024-01-01,,1,Heredia
TRX0001452,T000379,M0044,2024-01-01,339.4,32,Puntarenas
TRX0001453,T000299,M0093,2024-01-01,-50.0,34,Puntarenas
TRX0001454,T000259,M0025,2024-01-01,1100.06,10,Puntarenas
TRX0001455,T000316,M0041,2024-01-01,,70,Guanacaste
TRX0001456,T000175,M0047,2024-01-01,931.44,47,San José
TRX0001457,T000043,M0018,2024-01-01,1005.93,55,Limón
TRX0001458,T000222,M0002,2024-01-01,-100.0,72,Alajuela
TRX0001459,T000143,M0076,2024-01-01,-100.0,16,San José
TRX0001460,T000276,M0012,2024-01-01,-50.0,87,Cartago
TRX0001461,T000328,M0076,2024-01-01,754.67,15,Cartago
TRX0001462,T000013,M0097,2024-01-01,589.38,81,Puntarenas
TRX0001463,T000018,M0081,2024-01-01,485.08,10,Heredia
TRX0001464,T000145,M0096,2024-01-01,1696.6,43,Alajuela
TRX0001465,T000126,M0023,2024-01-01,1455.58,99,Heredia
TRX0001466,T000244,M0022,2024-01-01,1784.79,77,Alajuela
TRX0001467,T000070,M0066,2024-01-01,-50.0,62,San José
TRX0001468,T000021,M0010,2024-01-01,876.39,85,Alajuela
TRX0001469,T000308,M0020,2024-01-01,1770.67,64,Guanacaste
TRX0001470,T000087,M0051,2024-01-01,1205.7,31,Cartago
TRX0001471,T000245,M0054,2024-01-01,315.64,32,Guanacaste
TRX0001472,T000298,M0042,2024-01-01,,10,Heredia
TRX0001473,T000396,M0029,2024-01-01,535.99,5,Puntarenas
TRX0001474,T000125,M0059,2024-01-01,-50.0,96,Cartago
TRX0001475,T000213,M0099,2024-01-01,1135.92,50,Alajuela
TRX0001476,T000029,M0010,2024-01-01,702.91,9,Limón
TRX0001477,T000286,M0035,2024-01-01,336.47,29,San José
TRX0001478,T000356,M0067,2024-01-01,,66,Guanacaste
TRX0001479,T000003,M0001,2024-01-01,-100.0,8,Puntarenas
TRX0001480,T000148,M0005,2024-01-01,,72,Cartago
TRX0001481,T000319,M0032,2024-01-01,-100.0,43,Cartago
TRX0001482,T000119,M0085,2024-01-01,-50.0,82,Puntarenas
TRX0001483,T000109,M0100,2024-01-01,251.75,70,Cartago
TRX0001484,T000085,M0024,2024-01-01,773.9,90,Cartago
TRX0001485,T000048,M0051,2024-01-01,1471.64,7,Limón
TRX0001486,T000049,M0057,2024-01-01,136.23,65,Cartago
TRX0001487,T000046,M0032,2024-01-01,752.63,19,San José
TRX0001488,T000252,M0048,2024-01-01,1691.66,69,Limón
TRX0001489,T000064,M0055,2024-01-01,174.06,29,Heredia
TRX0001490,T000012,M0086,2024-01-01,1049.22,69,Guanacaste
TRX0001491,T000263,M0046,2024-01-01,1156.32,91,San José
TRX0001492,T000242,M0038,2024-01-01,923.05,12,Heredia
TRX0001493,T000356,M0002,2024-01-01,,65,Alajuela
TRX0001494,T000371,M0081,2024-01-01,1391.18,18,San José
TRX0001495,T000350,M0062,2024-01-01,1098.24,86,Limón
TRX0001496,T000395,M0088,2024-01-01,1508.51,97,Alajuela
TRX0001497,T000066,M0068,2024-01-01,1341.91,75,San José
TRX0001498,T000072,M0052,2024-01-01,-50.0,83,Cartago
TRX0001499,T000029,M0073,2024-01-01,-100.0,16,Guanacaste
TRX0001500,T000167,M0001,2024-01-01,821.53,23,Cartago
TRX0001501,T000307,M0021,2024-01-01,-100.0,49,Guanacaste
TRX0001502,T000195,M0001,2024-01-01,642.68,52,Puntarenas
TRX0001503,T000083,M0089,2024-01-01,-100.0,58,Heredia
TRX0001504,T000011,M0100,2024-01-01,300.66,89,Alajuela
TRX0001505,T000178,M0088,2024-01-01,1381.44,43,Alajuela
TRX0001506,T000321,M0029,2024-01-01,691.39,77,San José
TRX0001507,T000393,M0056,2024-01-01,662.1,53,Puntarenas
TRX0001508,T000278,M0010,2024-01-01,147.14,34,Alajuela
TRX0001509,T000062,M0087,2024-01-01,,99,Cartago
TRX0001510,T000096,M0084,2024-01-01,760.38,44,Guanacaste
TRX0001511,T000240,M0003,2024-01-01,879.25,87,Guanacaste
TRX0001512,T000014,M0014,2024-01-01,1468.85,14,Guanacaste
TRX0001513,T000077,M0016,2024-01-01,706.37,98,Limón
TRX0001514,T000207,M0081,2024-01-01,,75,Cartago
TRX0001515,T000217,M0067,2024-01-01,1503.48,87,Limón
TRX0001516,T000210,M0045,2024-01-01,-50.0,49,Cartago
TRX0001517,T000391,M0071,2024-01-01,1630.95,75,Puntarenas
TRX0001518,T000085,M0028,2024-01-01,719.8,39,Puntarenas
TRX0001519,T000052,M0040,2024-01-01,,56,San José
TRX0001520,T000248,M0060,2024-01-01,-50.0,24,Cartago
TRX0001521,T000007,M0040,2024-01-01,,22,Puntarenas
TRX0001522,T000356,M0006,2024-01-01,-50.0,91,San José
TRX0001523,T000250,M0085,2024-01-01,-100.0,23,Guanacaste
TRX0001524,T000277,M0098,2024-01-01,-100.0,64,Cartago
TRX0001525,T000224,M0035,2024-01-01,,51,Cartago
TRX0001526,T000005,M0013,2024-01-01,289.3,54,San José
TRX0001527,T000225,M0059,2024-01-01,394.16,61,Alajuela
TRX0001528,T000313,M0100,2024-01-01,-50.0,26,Guanacaste
TRX0001529,T000393,M0030,2024-01-01,,88,San José
TRX0001530,T000307,M0091,2024-01-01,-100.0,5,Limón
TRX0001531,T000130,M0031,2024-01-01,1898.27,58,Cartago
TRX0001532,T000155,M0068,2024-01-01,-50.0,42,San José
TRX0001533,T000012,M0030,2024-01-01,1440.72,13,Puntarenas
TRX0001534,T000357,M0073,2024-01-01,1381.12,49,Guanacaste
TRX0001535,T000171,M0088,2024-01-01,-100.0,33,Limón
TRX0001536,T000326,M0033,2024-01-01,1208.65,26,Guanacaste
TRX0001537,T000055,M0023,2024-01-01,1630.15,7,Puntarenas
TRX0001538,T000121,M0034,2024-01-01,932.94,6,Guanacaste
TRX0001539,T000219,M0087,2024-01-01,724.73,68,Cartago
TRX0001540,T000057,M0062,2024-01-01,1223.76,28,Cartago
TRX0001541,T000172,M0007,2024-01-01,431.1,25,Alajuela
TRX0001542,T000188,M0041,2024-01-01,,81,Alajuela
TRX0001543,T000398,M0032,2024-01-01,-50.0,49,Cartago
TRX0001544,T000116,M0062,2024-01-01,,70,Heredia
TRX0001545,T000241,M0077,2024-01-01,1679.67,2,Puntarenas
TRX0001546,T000384,M0053,2024-01-01,514.94,28,Alajuela
TRX0001547,T000254,M0095,2024-01-01,1557.57,98,Cartago
TRX0001548,T000319,M0067,2024-01-01,559.51,95,Cartago
TRX0001549,T000003,M0036,2024-01-01,43.07,26,Alajuela
TRX0001550,T000068,M0046,2024-01-01,336.98,86,Heredia
TRX0001551,T000387,M0007,2024-01-01,923.43,2,Alajuela
TRX0001552,T000247,M0039,2024-01-01,-100.0,17,Cartago
TRX0001553,T000375,M0011,2024-01-01,899.08,85,Alajuela
TRX0001554,T000230,M0032,2024-01-01,326.37,30,Heredia
TRX0001555,T000100,M0048,2024-01-01,690.89,44,Limón
TRX0001556,T000305,M0069,2024-01-01,200.9,95,San José
TRX0001557,T000068,M0019,2024-01-01,1689.86,51,San José
TRX0001558,T000203,M0064,2024-01-01,-50.0,14,Cartago
TRX0001559,T000303,M0096,2024-01-01,-50.0,98,Heredia
TRX0001560,T000367,M0042,2024-01-01,1685.48,60,Alajuela
TRX0001561,T000352,M0092,2024-01-01,-50.0,83,Guanacaste
TRX0001562,T000131,M0051,2024-01-01,1085.84,33,Puntarenas
TRX0001563,T000162,M0068,2024-01-01,-50.0,53,Limón
TRX0001564,T000049,M0013,2024-01-01,-100.0,76,Cartago
TRX0001565,T000189,M0084,2024-01-01,,30,Guanacaste
TRX0001566,T000042,M0051,2024-01-01,904.28,71,Puntarenas
TRX0001567,T000206,M0007,2024-01-01,-100.0,97,Heredia
TRX0001568,T000099,M0026,2024-01-01,-100.0,48,Cartago
TRX0001569,T000083,M0073,2024-01-01,146.47,83,Heredia
TRX0001570,T000077,M0057,2024-01-01,1004.24,10,Alajuela
TRX0001571,T000367,M0057,2024-01-01,1611.89,71,San José
TRX0001572,T000129,M0002,2024-01-01,927.86,32,Guanacaste
TRX0001573,T000241,M0015,2024-01-01,-100.0,5,San José
TRX0001574,T000070,M0037,2024-01-01,1670.66,35,Heredia
TRX0001575,T000211,M0073,2024-01-01,1795.06,13,San José
TRX0001576,T000350,M0039,2024-01-01,-50.0,38,Guanacaste
TRX0001577,T000084,M0017,2024-01-01,1343.27,2,Puntarenas
TRX0001578,T000135,M0032,2024-01-01,1225.36,60,Alajuela
TRX0001579,T000157,M0066,2024-01-01,-50.0,43,Guanacaste
TRX0001580,T000026,M0056,2024-01-01,-50.0,79,Puntarenas
TRX0001581,T000233,M0033,2024-01-01,1606.47,55,Limón
TRX0001582,T000100,M0090,2024-01-01,-100.0,9,Heredia
TRX0001583,T000254,M0033,2024-01-01,-100.0,74,San José
TRX0001584,T000053,M0023,2024-01-01,-100.0,50,Alajuela
TRX0001585,T000308,M0041,2024-01-01,438.36,49,Puntarenas
TRX0001586,T000084,M0090,2024-01-01,568.29,41,Cartago
TRX0001587,T000041,M0085,2024-01-01,1237.44,52,Puntarenas
TRX0001588,T000393,M0070,2024-01-01,,89,Cartago
TRX0001589,T000202,M0037,2024-01-01,989.68,94,Cartago
TRX0001590,T000382,M0019,2024-01-01,-50.0,29,Guanacaste
TRX0001591,T000392,M0071,2024-01-01,386.68,5,Limón
TRX0001592,T000065,M0066,2024-01-01,1597.09,26,Limón
TRX0001593,T000274,M0078,2024-01-01,1126.87,33,Limón
TRX0001594,T000248,M0048,2024-01-01,941.72,76,San José
TRX0001595,T000389,M0067,2024-01-01,-50.0,3,Limón
TRX0001596,T000190,M0086,2024-01-01,559.89,55,Puntarenas
TRX0001597,T000356,M0077,2024-01-01,-100.0,92,San José
TRX0001598,T000325,M0031,2024-01-01,817.71,86,Cartago
TRX0001599,T000127,M0058,2024-01-01,-50.0,24,Guanacaste
TRX0001600,T000059,M0007,2024-01-01,-100.0,58,Alajuela
TRX0001601,T000359,M0027,2024-01-01,,68,Alajuela
TRX0001602,T000264,M0086,2024-01-01,1410.14,7,Heredia
TRX0001603,T000069,M0099,2024-01-01,-50.0,8,Alajuela
TRX0001604,T000213,M0046,2024-01-01,1279.68,92,San José
TRX0001605,T000036,M0060,2024-01-01,697.3,36,Alajuela
TRX0001606,T000046,M0084,2024-01-01,1350.79,46,Alajuela
TRX0001607,T000287,M0100,2024-01-01,,14,Cartago
TRX0001608,T000264,M0013,2024-01-01,512.46,14,Puntarenas
TRX0001609,T000084,M0091,2024-01-01,,38,Puntarenas
TRX0001610,T000364,M0098,2024-01-01,,95,Alajuela
TRX0001611,T000223,M0075,2024-01-01,492.55,89,Alajuela
TRX0001612,T000212,M0022,2024-01-01,-50.0,43,Guanacaste
TRX0001613,T000187,M0065,2024-01-01,1100.12,67,Heredia
TRX0001614,T000117,M0002,2024-01-01,359.16,41,Limón
TRX0001615,T000078,M0059,2024-01-01,-100.0,83,Cartago
TRX0001616,T000005,M0045,2024-01-01,-50.0,37,Alajuela
TRX0001617,T000271,M0046,2024-01-01,90.29,35,Cartago
TRX0001618,T000069,M0080,2024-01-01,293.22,48,Guanacaste
TRX0001619,T000253,M0046,2024-01-01,25.22,60,Cartago
TRX0001620,T000296,M0071,2024-01-01,,40,San José
TRX0001621,T000350,M0014,2024-01-01,-50.0,26,San José
TRX0001622,T000182,M0060,2024-01-01,196.4,30,Heredia
TRX0001623,T000090,M0026,2024-01-01,-50.0,44,Alajuela
TRX0001624,T000194,M0085,2024-01-01,1898.77,49,Alajuela
TRX0001625,T000034,M0027,2024-01-01,-100.0,97,Limón
TRX0001626,T000058,M0004,2024-01-01,1810.8,3,Alajuela
TRX0001627,T000291,M0092,2024-01-01,-50.0,34,Alajuela
TRX0001628,T000180,M0070,2024-01-01,1556.73,35,San José
TRX0001629,T000290,M0086,2024-01-01,835.65,43,Heredia
TRX0001630,T000241,M0099,2024-01-01,1211.18,48,Alajuela
TRX0001631,T000292,M0005,2024-01-01,,99,Heredia
TRX0001632,T000230,M0049,2024-01-01,1066.13,12,Guanacaste
TRX0001633,T000074,M0023,2024-01-01,,26,Heredia
TRX0001634,T000084,M0024,2024-01-01,-100.0,87,Guanacaste
TRX0001635,T000017,M0063,2024-01-01,1654.13,28,Heredia
TRX0001636,T000001,M0089,2024-01-01,670.38,34,Limón
TRX0001637,T000330,M0060,2024-01-01,992.32,14,Alajuela
TRX0001638,T000169,M0012,2024-01-01,291.93,48,Puntarenas
TRX0001639,T000139,M0027,2024-01-01,1703.93,74,Heredia
TRX0001640,T000182,M0060,2024-01-01,1694.42,11,Heredia
TRX0001641,T000363,M0063,2024-01-01,989.74,77,Heredia
TRX0001642,T000045,M0066,2024-01-01,160.52,68,Puntarenas
TRX0001643,T000046,M0032,2024-01-01,818.56,80,Heredia
TRX0001644,T000011,M0097,2024-01-01,1070.95,22,Heredia
TRX0001645,T000175,M0082,2024-01-01,-100.0,56,Cartago
TRX0001646,T000081,M0011,2024-01-01,-50.0,3,Limón
TRX0001647,T000169,M0094,2024-01-01,-50.0,59,San José
TRX0001648,T000287,M0030,2024-01-01,40.65,29,Limón
TRX0001649,T000093,M0081,2024-01-01,,31,Guanacaste
TRX0001650,T000045,M0001,2024-01-01,-50.0,62,San José
TRX0001651,T000068,M0052,2024-01-01,-100.0,23,Cartago
TRX0001652,T000336,M0095,2024-01-01,334.78,15,Puntarenas
TRX0001653,T000037,M0022,2024-01-01,1234.08,90,San José
TRX0001654,T000086,M0072,2024-01-01,1647.98,1,Puntarenas
TRX0001655,T000106,M0047,2024-01-01,1321.13,47,Cartago
TRX0001656,T000398,M0004,2024-01-01,338.19,84,San José
TRX0001657,T000250,M0069,2024-01-01,1371.92,46,Puntarenas
TRX0001658,T000381,M0030,2024-01-01,1662.93,68,Heredia
TRX0001659,T000177,M0022,2024-01-01,1249.18,5,Alajuela
TRX0001660,T000317,M0003,2024-01-01,-50.0,74,Limón
TRX0001661,T000260,M0022,2024-01-01,,7,Alajuela
TRX0001662,T000229,M0016,2024-01-01,,5,Puntarenas
TRX0001663,T000032,M0071,2024-01-01,1368.53,68,Limón
TRX0001664,T000016,M0026,2024-01-01,1857.77,65,Alajuela
